randoms0081.csv 5000 0.084992 0 0 0 0
randoms0079.csv 5000 0.084992 0 0 0 0
randoms0090.csv 4998 0.08495800319999999 2 2 0 0
randoms0070.csv 4999 0.0849750016 1 1 0 0
randoms0089.csv 5000 0.084992 3 3 0 0
randoms0086.csv 5000 0.084992 1 1 0 0
randoms0074.csv 4999 0.0849750016 2 2 0 0
randoms0109.csv 5000 0.084992 3 3 0 0
randoms0082.csv 5000 0.084992 1 1 0 0
randoms0065.csv 5000 0.084992 0 0 0 0
randoms0091.csv 5000 0.084992 2 2 0 0
randoms0085.csv 5000 0.084992 0 0 0 0
randoms0107.csv 5000 0.084992 0 0 0 0
randoms0088.csv 5000 0.084992 2 2 0 0
randoms0100.csv 4999 0.0849750016 1 1 0 0
randoms0105.csv 5000 0.084992 0 0 0 0
randoms0106.csv 4999 0.0849750016 0 0 0 0
randoms0104.csv 5000 0.084992 0 0 0 0
randoms0113.csv 5000 0.084992 3 3 0 0
randoms0084.csv 5000 0.084992 0 0 0 0
randoms0094.csv 5000 0.084992 1 0 1 0
randoms0114.csv 4999 0.0849750016 0 0 0 0
randoms0127.csv 5000 0.084992 0 0 0 0
randoms0095.csv 5000 0.084992 1 1 0 0
randoms0083.csv 4999 0.0849750016 2 2 0 0
randoms0066.csv 5000 0.084992 2 2 0 0
randoms0108.csv 4999 0.0849750016 1 1 0 0
randoms0093.csv 4999 0.0849750016 2 2 0 0
randoms0099.csv 5000 0.084992 2 2 0 0
randoms0075.csv 5000 0.084992 3 3 0 0
randoms0102.csv 5000 0.084992 1 1 0 0
randoms0110.csv 4999 0.0849750016 3 3 0 0
randoms0098.csv 4999 0.0849750016 1 1 0 0
randoms0116.csv 5000 0.084992 2 2 0 0
randoms0092.csv 5000 0.084992 1 1 0 0
randoms0111.csv 5000 0.084992 2 2 0 0
randoms0123.csv 4999 0.0849750016 1 1 0 0
randoms0101.csv 5000 0.084992 1 1 0 0
randoms0125.csv 5000 0.084992 1 1 0 0
randoms0137.csv 5000 0.084992 0 0 0 0
randoms0103.csv 5000 0.084992 1 1 0 0
randoms0126.csv 5000 0.084992 2 2 0 0
randoms0096.csv 5000 0.084992 3 2 1 0
randoms0112.csv 4999 0.0849750016 1 1 0 0
randoms0115.csv 5000 0.084992 1 1 0 0
randoms0122.csv 5000 0.084992 1 1 0 0
randoms0141.csv 5000 0.084992 5 5 0 0
randoms0135.csv 5000 0.084992 0 0 0 0
randoms0097.csv 5000 0.084992 1 1 0 0
randoms0144.csv 5000 0.084992 2 2 0 0
randoms0124.csv 4998 0.08495800319999999 1 1 0 0
randoms0121.csv 5000 0.084992 3 3 0 0
randoms0117.csv 5000 0.084992 2 2 0 0
randoms0119.csv 4999 0.0849750016 0 0 0 0
randoms0133.csv 4999 0.0849750016 3 3 0 0
randoms0143.csv 5000 0.084992 1 0 1 0
randoms0136.csv 4999 0.0849750016 1 0 1 0
randoms0168.csv 5000 0.084992 4 4 0 0
randoms0200.csv 5000 0.084992 0 0 0 0
randoms0190.csv 5000 0.084992 2 2 0 0
randoms0173.csv 4999 0.0849750016 2 2 0 0
