randoms0000.csv 999 0.0169814016 4 0 0 0 4
randoms0063.csv 1000 0.0169984 4 0 0 0 4
randoms0080.csv 1000 0.0169984 7 1 0 0 6
randoms0075.csv 1000 0.0169984 4 0 0 0 4
randoms0064.csv 1000 0.0169984 3 0 0 0 3
randoms0018.csv 1000 0.0169984 4 1 0 0 3
randoms0004.csv 1000 0.0169984 8 0 0 0 8
randoms0062.csv 1000 0.0169984 2 0 0 0 2
randoms0066.csv 1000 0.0169984 9 0 0 0 9
randoms0026.csv 1000 0.0169984 3 0 0 0 3
randoms0008.csv 1000 0.0169984 3 0 0 0 3
randoms0009.csv 1000 0.0169984 3 0 0 0 3
randoms0068.csv 1000 0.0169984 7 1 0 0 6
randoms0025.csv 1000 0.0169984 10 2 0 0 8
randoms0071.csv 1000 0.0169984 3 0 0 0 3
randoms0079.csv 1000 0.0169984 2 0 0 0 2
randoms0024.csv 1000 0.0169984 4 0 0 0 4
randoms0070.csv 1000 0.0169984 7 0 0 0 7
randoms0028.csv 1000 0.0169984 8 2 0 0 6
randoms0003.csv 1000 0.0169984 5 1 0 0 4
randoms0067.csv 1000 0.0169984 9 0 0 0 9
randoms0017.csv 1000 0.0169984 3 1 0 0 2
randoms0061.csv 1000 0.0169984 8 2 0 0 7
randoms0007.csv 1000 0.0169984 5 0 0 0 5
randoms0012.csv 1000 0.0169984 3 0 0 0 3
randoms0020.csv 1000 0.0169984 5 0 0 0 5
randoms0069.csv 1000 0.0169984 5 0 0 0 5
randoms0072.csv 1000 0.0169984 5 1 0 0 5
randoms0005.csv 1000 0.0169984 6 0 0 0 6
randoms0074.csv 1000 0.0169984 4 0 0 0 4
randoms0021.csv 1000 0.0169984 4 0 0 0 4
randoms0027.csv 1000 0.0169984 3 1 0 0 2
randoms0002.csv 1000 0.0169984 2 0 0 0 2
randoms0076.csv 1000 0.0169984 4 0 0 0 4
randoms0022.csv 1000 0.0169984 7 0 0 0 7
randoms0060.csv 1000 0.0169984 4 0 0 0 4
randoms0081.csv 1000 0.0169984 4 0 0 0 4
randoms0010.csv 1000 0.0169984 6 1 0 0 5
randoms0078.csv 1000 0.0169984 7 0 0 0 7
randoms0029.csv 1000 0.0169984 4 0 0 0 4
randoms0073.csv 1000 0.0169984 9 1 0 0 8
randoms0015.csv 1000 0.0169984 3 1 0 0 3
randoms0065.csv 1000 0.0169984 7 0 0 0 7
randoms0137.csv 1000 0.0169984 4 0 0 0 4
randoms0087.csv 999 0.0169814016 4 0 0 0 4
randoms0086.csv 1000 0.0169984 4 0 0 0 4
randoms0085.csv 1000 0.0169984 5 1 0 0 5
randoms0088.csv 1000 0.0169984 9 0 0 0 9
randoms0084.csv 1000 0.0169984 5 1 0 0 4
randoms0082.csv 1000 0.0169984 9 0 0 0 9
randoms0132.csv 1000 0.0169984 8 1 0 0 7
randoms0083.csv 1000 0.0169984 11 1 0 0 10
randoms0126.csv 999 0.0169814016 4 0 0 0 4
randoms0142.csv 1000 0.0169984 8 0 0 0 8
randoms0123.csv 1000 0.0169984 5 0 0 0 5
randoms0089.csv 999 0.0169814016 10 0 0 0 10
randoms0125.csv 1000 0.0169984 7 0 0 0 7
randoms0131.csv 1000 0.0169984 8 0 0 0 8
randoms0134.csv 1000 0.0169984 6 0 0 0 6
randoms0121.csv 1000 0.0169984 7 0 0 0 7
randoms0077.csv 1000 0.0169984 6 0 0 0 6
randoms0124.csv 1000 0.0169984 7 0 0 0 7
randoms0122.csv 1000 0.0169984 4 0 0 0 4
randoms0120.csv 1000 0.0169984 7 0 0 0 7
randoms0128.csv 1000 0.0169984 5 0 0 0 5
randoms0141.csv 1000 0.0169984 4 0 0 0 4
randoms0127.csv 1000 0.0169984 7 0 0 0 7
randoms0138.csv 1000 0.0169984 4 0 0 0 4
randoms0140.csv 1000 0.0169984 7 0 0 0 7
randoms0136.csv 1000 0.0169984 6 0 0 0 6
randoms0135.csv 1000 0.0169984 8 0 0 0 8
randoms0143.csv 1000 0.0169984 9 0 0 0 9
randoms0139.csv 1000 0.0169984 5 0 0 0 5
randoms0023.csv 1000 0.0169984 6 0 0 0 6
randoms0019.csv 1000 0.0169984 3 1 0 0 2
randoms0006.csv 1000 0.0169984 0 0 0 0 0
randoms0014.csv 1000 0.0169984 5 0 0 0 5
randoms0001.csv 1000 0.0169984 4 0 0 0 4
randoms0150.csv 1000 0.0169984 3 0 0 0 3
randoms0145.csv 1000 0.0169984 3 1 0 0 2
randoms0146.csv 998 0.0169644032 4 0 0 0 4
randoms0148.csv 1000 0.0169984 10 1 0 0 9
randoms0147.csv 1000 0.0169984 6 0 0 0 6
randoms0149.csv 1000 0.0169984 2 0 0 0 2
randoms0144.csv 1000 0.0169984 8 0 0 0 8
randoms0016.csv 1000 0.0169984 4 0 0 0 4
randoms0013.csv 1000 0.0169984 4 1 0 0 3
randoms0189.csv 999 0.0169814016 6 0 0 0 6
randoms0011.csv 1000 0.0169984 5 2 1 1 4
